platform,tag,url,title,summary,language,difficulty,learners_count,price,certificate,authors,rating_loved,rating_liked
Alison,Machine Learning,https://alison.com/course/gateway-to-quantum-computing-exploring-the-basics#outcomes,Gateway to Quantum Computing - Exploring the Basics,"Quantum computing is an emerging field in the world of technology and is considered more complex than conventional computing. And to make its concepts understandable, we have developed this introductory course for Alison students. This course will explore the fundamentals of quantum computing, its core principles, components used in building a quantum computer, and applications of quantum computing in various industries.",en,Advanced Level,3260,0,Certificate,Digital Partner,47,37
Alison,Machine Learning,https://alison.com/course/diploma-in-mastering-machine-learning-with-r#outcomes,Diploma in Mastering Machine Learning with R,"Learn more about the approaches, applications and methods of machine learning in this free online course. We'll show you examples of applications that use this method and measures tasks best solved using this science. In addition, explore how to use the Root-mean-square deviation method to assess the closeness between a model and the actual dataset. Expand your machine learning knowledge and skills by signing up today!",en,Advanced Level,4321,0,Diploma,Juan Galvan,21,17
Alison,Machine Learning,https://alison.com/course/master-ai-from-fundamentals-to-real-world-career-skills#outcomes,Master AI from Fundamentals to Real-World Career Skills,"This free online course provides a complete journey into Artificial Intelligence, covering the foundations, machine learning, deep learning, and practical applications. Learners will gain essential technical and professional skills to succeed in high-demand AI roles across industries. By the end, you will be equipped to apply AI concepts to real-world challenges and boost your career opportunities with confidence and expertise.",en,Beginner Level,1535,0,Certificate,Aymen mouffok,24,8
Alison,Machine Learning,https://alison.com/course/introduction-to-ai-in-business#outcomes,Introduction to AI in Business,"How can you use AI to improve your business? This course explores how AI is transforming the business landscape, using real-world examples. You will learn to effectively use AI technologies to optimise business operations in supply chain management, finance, marketing, and decision-making, addressing key business challenges. Additionally, you'll understand the ethics and risks associated with AI implementation and strategies to mitigate them.",en,Beginner Level,5589,0,Certificate,YouAccel Training,49,55
Alison,Machine Learning,https://alison.com/course/introduction-to-artificial-intelligence-ai#outcomes,Introduction to Artificial Intelligence (AI),"Explore the transformative world of artificial intelligence (AI) in this comprehensive course, covering essential topics like the fundamentals of AI, the innovative applications of generative AI, and the foundational principles of machine learning. Delve into natural language processing (NLP) to understand how machines interpret human language and uncover the power of deep learning in driving breakthroughs across industries.",en,Beginner Level,27911,0,Certificate,IBM Corporation,225,193
Alison,Machine Learning,https://alison.com/course/mathematical-equations-underlying-quantum-computing#outcomes,Mathematical Equations Underlying Quantum Computing,"Mathematical equations form the foundation for understanding quantum computing. The course explores how quantum states are represented and evolve over time, how quantum gates operate using matrices, and how measurements collapse states into specific outcomes. Key equations, including the Schrödinger and Lindblad equations and illustrate system dynamics. Learners gain both theoretical insights and practical understanding of real quantum systems.",en,Intermediate Level,250,0,Certificate,Aymen mouffok,9,2
Alison,Machine Learning,https://alison.com/course/advanced-diploma-in-python-programming-for-the-novice-to-expert#outcomes,Advanced Diploma in Python Programming for the Novice to Expert,"Python is a popular programming language because it is fast, versatile and easy to understand. This free online Python course will hone your passion for programming by taking you through the fundamentals and more advanced features of Python. You will learn exactly how Python programming works, the different applications that Python can work for such as software development and mathematical computations and which areas you can apply them in.",en,Advanced Level,33203,0,Diploma,Juan Galvan,124,58
Alison,Machine Learning,https://alison.com/course/artificial-intelligence-for-beginners#outcomes,Artificial Intelligence for Beginners,"Artificial Intelligence (AI) is taking the world by storm. This course covers all the basics of AI and explores machine learning, natural language processing and computer vision. We outline the intriguing history of AI and consider its ethical implications before laying out its current and future applications. This computer science course provides a solid understanding of the basics of AI and shows you how it can be applied to boost productivity.",en,Beginner Level,47842,0,Certificate,Proactive Ideas,466,287
Alison,Machine Learning,https://alison.com/course/from-origins-to-horizons-the-evolution-of-ai#outcomes,From Origins to Horizons: The Evolution of AI,"Explore the world of artificial intelligence (AI) in this computer science course. We examine the history, current application and the future of AI. We debunk common myths and probe ethical questions regarding AI to help you navigate the ever-changing landscape of this cutting-edge technology. Sign up to learn how to contribute to the responsible advancement of AI and harness its power to shape a more innovative and ethically conscious future.",en,Beginner Level,1421,0,Certificate,Angelika Neupauerova,9,9
Alison,Machine Learning,https://alison.com/course/machine-learning-for-absolute-beginners#outcomes,Machine Learning for Absolute Beginners,"Artificial intelligence with machine learning (ML) is one of the biggest revolutions in the software industry. This course is a 'soft' starting point that will walk you through the fundamental theoretical concepts of machine learning. We will open the mysterious ML black box, explore its potential and become more familiar with terms used in the industry. The course is designed for absolute beginners and has no prerequisites.",en,Beginner Level,14147,0,Certificate,Idan Gabrieli,83,39
Alison,Machine Learning,https://alison.com/course/diploma-in-fundamentals-of-artificial-intelligence#outcomes,Diploma in Fundamentals of Artificial Intelligence,"This free online course will be of great interest to students and individuals who have requisite background knowledge of computer programming and science. The course describes how artificial intelligence is used to tackle complex real world problems like speech recognition and machine translations. By the end of this course, you will be able to use artificial intelligence techniques to solve computational problems using real life scenarios.",en,Advanced Level,20474,0,Diploma,NPTEL,73,37
Alison,Machine Learning,https://alison.com/course/virtual-reality-development-and-ai-prospects#outcomes,Virtual Reality Development and AI Prospects,"The use of Virtual Reality (VR) applications has opened doors for new experiences in learning, training, entertainment and other interactions. This course explores the cutting-edge fusion of Virtual Reality (VR) Artificial Intelligence (AI) and Machine Learning (ML). The course is designed for developers to master VR technology and advanced interaction techniques. Enroll today and embark on a transformative Virtual Reality journey.",en,Beginner Level,1737,0,Certificate,Edu Rise,16,14
Alison,Machine Learning,https://alison.com/course/introduction-to-quantum-computing#outcomes,Introduction to Quantum Computing,"Discover quantum computing with this beginner-friendly course. Learn key concepts like qubits, superposition, and entanglement, explore practical applications in cryptography, optimization, and machine learning, and get hands-on experience with quantum simulators. Perfect for students, tech enthusiasts, and professionals curious about the revolutionary future of computing, its challenges, and its real-world impact.",en,Beginner Level,2797,0,Certificate,Aymen mouffok,242,76
Alison,Machine Learning,https://alison.com/course/diploma-in-the-foundations-of-cognitive-robotics#outcomes,Diploma in the Foundations of Cognitive Robotics,"At the beginning of robotics, industrial robots were used to aid in mass production. Then they were engineered to perform tasks requiring either high precision or high force transmission. Today, a new kind of robot is emerging: one that does not need to meet the demand for high precision or high power but for the understanding of the human mind and our needs.",en,Advanced Level,2952,0,Diploma,NPTEL,11,5
Alison,Machine Learning,https://alison.com/course/generative-ai-and-large-language-models-for-beginners#outcomes,Generative AI and Large Language Models for Beginners,"Have you ever wondered how tools like ChatGPT or DALL-E work? In this short course, you will learn the fundamental concepts of large language models and generative artificial intelligence through accessible explanations and engaging examples. No coding experience is required - just curiosity about this fascinating technology that is capturing global attention for its image and text production capabilities. Enrol now and satisfy your curiosity.",en,Beginner Level,11053,0,Certificate,Proactive Ideas,116,95
Alison,Machine Learning,https://alison.com/course/ai-for-beginners#outcomes,AI for Beginners,"Wondering how to start with Artificial Intelligence (AI)? Despite its promise, AI can seem complex and unclear. This course makes it simple, covering the basics, generative tools, and real-world applications to guide you. This course was reviewed and approved by a qualified subject matter expert Noor Ul Huda, a professional in Artificial Intelligence engineering. Enrol now and step confidently into the AI-driven future that’s shaping our world.",en,Beginner Level,5848,0,Certificate,Advance Learning - IT,37,21
Alison,Machine Learning,https://alison.com/course/diploma-in-using-python-for-data-science#outcomes,Diploma in Using Python for Data Science,"Do you have a sound knowledge of Python and would like to start a promising career in data science? With this free online data science certification, you will learn how to apply Python concepts and compound data structures to data science through many different techniques. The content includes understanding numerical Python data analysis, statistics and probability, along with much more to set you on a path of data management success.",en,Advanced Level,26229,0,Diploma,Juan Galvan,84,28
Alison,Machine Learning,https://alison.com/course/chatgpt-open-ai-security-privacy-and-ethical-hacking#outcomes,"ChatGPT (Open AI) Security, Privacy & Ethical Hacking","This course helps you to unlock the ethical hacking power of ChatGPT. We provide techniques for investigating, evaluating and monitoring cyber threats and provide new ways to enhance your ethical hacking skills with the cutting-edge ChatGPT AI conversational chatbot, which puts you ahead of the curve with its ability to generate human-readable text. We explain how to take full advantage of AI chatbots to enhance your cybersecurity skills.",en,Beginner Level,17960,0,Certificate,Prakash Prasad,76,36
Alison,Machine Learning,https://alison.com/course/introduction-to-data-science-revised#outcomes,Introduction to Data Science,"This free online Introduction to Data Science course from Alison will teach you the basics of data science. You will look into data science processes, receive an introduction to machine learning, and learn about data models for structuring data. You will also be shown how to gain knowledge and insights from data that is both structured and unstructured as well as learn to use scientific methods, processes, algorithms, and data science systems.",en,Beginner Level,98564,0,Certificate,Channel 9,233,146
Alison,Machine Learning,https://alison.com/course/data-science-fundamentals-essential-tools-and-concepts#outcomes,Data Science Fundamentals - Essential Tools & Concepts,"This course lays out the basics of data science and machine learning (ML). We explore various aspects of these fields and describe their real-world applications as we discuss various data science and ML workflows, their common applications and the concepts of ‘clustering’ and ‘regression’ in ML. Lastly, the course also covers deep learning and neural networks in detail to help you understand how A.I. can drive modern data science and research.",en,Beginner Level,6488,0,Certificate,Digital Partner,80,35
Alison,Machine Learning,https://alison.com/course/affective-artificial-intelligence#outcomes,Affective Artificial Intelligence,"This free online course introduces Affective Artificial Intelligence, a field where machines can detect, interpret, and intelligently respond to human emotions. You will learn the foundations of affective computing, techniques for advanced emotion recognition, how to design emotion-aware AI systems, and the ethical challenges involved. Gain skills valuable for careers in AI, psychology, human-computer interaction, and technology design.",en,Beginner Level,233,0,Certificate,Aymen mouffok,5,1
Alison,Machine Learning,https://alison.com/course/chatgpt-prompt-engineering-from-beginner-to-expert#outcomes,ChatGPT Prompt Engineering: From Beginner to Expert,"Are you eager to harness ChatGPT's full potential and craft impactful prompts for optimal results, enhancing productivity and saving valuable time? This course explores ChatGPT's key features and capabilities for tasks such as text summarization, proofreading, translation, and copywriting. Discover how to use ChatGPT to identify trends in datasets, learn a new programming language from scratch, and create and interpret images.",en,Intermediate Level,8977,0,Certificate,Hamza Rouane,94,68
Alison,Machine Learning,https://alison.com/course/python-fundamentals#outcomes,Diploma in Python Fundamentals,"This free online course in Python Fundamentals can be of great benefit to you and your career because of Python’s popularity. Python is widely used by programmers because it is extremely fast and reliable and this course will give you more insight into Python through theory, practical demonstrations alongside case studies. By the end of this course, you should understand the standards, features and fundamentals of Python language.",en,Intermediate Level,19661,0,Diploma,Workforce Academy Partnership,54,25
Alison,Machine Learning,https://alison.com/course/building-generative-ai-driven-apps-with-python#outcomes,Building Generative AI Driven Apps with Python,"This practical course introduces the power of new-age technologies in Generative AI. Data scientists, aspiring developers, and AI enthusiasts will learn to use the versatile Python programming language and harness artificial intelligence's creative potential. You will have the skills to build AI-powered applications, from chatbots to virtual assistants, and tackle real-world AI challenges with step-by-step coding in the video lessons.",en,Advanced Level,1916,0,Certificate,Khan Arbaz,9,7
Alison,Machine Learning,https://alison.com/course/machine-and-deep-learning-in-cybersecurity#outcomes,Machine and Deep Learning in Cybersecurity,"Are you ready to strengthen your cybersecurity skills and harness the power of machine learning and deep learning to combat evolving cyber threats? This course explores cybersecurity threats, including malware, phishing, and data intrusion, and explains how they can compromise your data and systems. You'll gain insights into essential machine learning tools and techniques to identify, prevent, and respond to cybersecurity attacks and challenges.",en,Advanced Level,1564,0,Certificate,YouAccel Training,11,5
Alison,Machine Learning,https://alison.com/course/machine-learning-for-absolute-beginners-python-and-pandas#outcomes,Machine Learning for Absolute Beginners - Python and Pandas,"This free online training introduces the Python programming language and the popular Python pandas library for developing various data science and machine learning projects. We will start by setting up a JupyterLab environment, reviewing the basic Python fundamental syntax and then move on to loading large dataset files, performing initial data exploration, cleaning the data, transforming columns and rows and more.",en,Intermediate Level,4721,0,Certificate,Idan Gabrieli,19,21
Alison,Machine Learning,https://alison.com/course/explainable-ai-explained#outcomes,Explainable AI Explained,"Learn how to make AI models more transparent and understandable with this comprehensive course on Explainable AI (XAI). In this course, you will learn the basics of XAI, as well as the different techniques that can be used to explain the predictions of AI models. You will also learn about the challenges of XAI and the ethical considerations that need to be taken into account when developing explainable AI systems.",en,Beginner Level,4520,0,Certificate,Prakash Prasad,25,30
Alison,Machine Learning,https://alison.com/course/becoming-an-ai-powered-marketer#outcomes,Becoming an AI-Powered Marketer,"This course will teach you how Artificial Intelligence can transform your marketing efforts. Learn how to use AI tools and concepts like machine learning and natural language processing to analyse customer behaviour, automate tasks, and personalise campaigns at scale. From predictive analytics to AI-generated content, you'll gain the skills to drive innovation and achieve measurable success in the modern marketing landscape. Start Learning Now!",en,Beginner Level,2772,0,Certificate,Proactive Ideas,21,24
Alison,Machine Learning,https://alison.com/course/machine-learning-for-absolute-beginners-without-coding#outcomes,Machine Learning for Absolute Beginners Without Coding,"Unlock the secrets behind how machines learn, think, and make decisions, without writing a single line of code. This beginner-friendly course demystifies machine learning, AI, and deep learning through engaging examples, relatable scenarios, and real-world insights. Discover how these cutting-edge technologies impact our daily lives and gain practical knowledge that boosts both personal curiosity and professional potential across industries.",en,Beginner Level,848,0,Certificate,Divine Isaiah,7,10
Alison,Machine Learning,https://alison.com/course/decision-making-intelligent-agents-and-stochastic-methods#outcomes,"Decision-making, Intelligent Agents and Stochastic Processes","It is impossible to ignore the constantly evolving field of artificial intelligence (AI). Many organisations use AI technology to enhance operations and workflows, acquire better insights and create new income possibilities. Even when applied subtly, AI may significantly influence decision-making. This computer science course discusses the role of stochastic processes in guiding complex decision-making in business, research and other fields.",en,Advanced Level,1063,0,Certificate,EDUCBA,7,3
Alison,Machine Learning,https://alison.com/course/comprehensive-guide-to-harnessing-gemini-ai#outcomes,Comprehensive Guide to Harnessing Gemini AI,"Are you looking to integrate AI into your operations effortlessly? Do you want to unlock AI's potential to propel growth and innovation? In this course, you'll discover how Gemini's essential features and extensions can simplify and enrich your content creation process, making it enjoyable and effective. Explore how to write and test codes to create digital applications and games efficiently using Gemini without any prior coding knowledge.",en,Beginner Level,1572,0,Certificate,Hamza Rouane,17,23
Alison,Machine Learning,https://alison.com/course/data-science-visualizing-data-and-exploring-models-revised#outcomes,Data Science - Visualizing Data and Exploring Models,"This free online Data Visualization course teaches you about visualizing data and exploring models. Data visualization is a highly useful way to explore data and can help you determine relationships between columns. With this course, you will learn how to apply visualizations to display your data and about feature engineering and constructing machine learning models. You will learn how to evaluate your model in Azure ML, R, and Python, and more!",en,Beginner Level,16336,0,Certificate,Channel 9,27,11
Alison,Machine Learning,https://alison.com/course/data-science-working-with-data-revised#outcomes,Data Science - Working with Data,Any scientific career requires the ability to work with and prepare data. This data science course shows you how to acquire the information you need for a project and how to recognize the usefulness of different data sets. We examine Python and ‘R’ programming languages in Azure Machine Learning (Azure ML) and take you through the lifecycle of data and machine learning. We blend research methodology and programming to teach you data science.,en,Beginner Level,28192,0,Certificate,Channel 9,93,50
Alison,Machine Learning,https://alison.com/course/machine-learning-with-artificial-intelligence#outcomes,Machine Learning with Artificial Intelligence,"This free online course will be of great interest to students and individuals who have requisite background knowledge of computer programming and science. The course describes how artificial intelligence is used to tackle complex real world problems like speech recognition and machine translations. By the end of this course, you will be able to use artificial intelligence techniques to solve computational problems using real life scenarios.",en,Advanced Level,18842,0,Certificate,NPTEL,44,32
Alison,Machine Learning,https://alison.com/course/building-machine-learning-app-interface#outcomes,Building a Machine Learning App Interface,"This is a free online course that introduces you to the fundamental concepts of machine learning, and how to start building apps that can ‘think’. It explains how convolutional neural networks work and how to classify images. Learn how to build the app interface using the interface builder. This course explains how to make a simple iOS app in Xcode as well as how to create a new Swift project. Register and start today!",en,Advanced Level,1422,0,Certificate,YouAccel Training,2,6
Alison,Machine Learning,https://alison.com/course/natural-language-processing-nlp#outcomes,AI Essentials: Mastering NLP,"This introductory course on Natural Language Processing (NLP) covers key techniques such as text preprocessing, feature extraction, and sentiment analysis. Whether you're aiming to boost your data science expertise or develop AI-driven applications, this course provides practical skills to efficiently process and analyze text data. Perfect for anyone interested in entering the NLP and AI fields. Enroll today to grasp the fundamentals of NLP.",en,Intermediate Level,938,0,Certificate,YouAccel Training,9,11
Alison,Machine Learning,https://alison.com/course/data-analytics-probability-distribution#outcomes,Data Analytics: Probability distribution,"This data science course explains probability distribution, something that anyone who wants to enter the field of data analytics and statistics needs to understand. We show you how data scientists use their knowledge of probability distribution to create machine learning models. We establish the importance of distributions in data analytics and show you how to develop models and use software to turn raw data into useful information.",en,Advanced Level,5577,0,Certificate,NPTEL,9,8
Alison,Machine Learning,https://alison.com/course/tensor-flow-machine-learning-models#outcomes,Tensor Flow Machine Learning Models,This free online course on Tensor Flow machine learning models will introduce you to the key operations on tensors in the context of deep learning. You will also be introduced to data pipeline building for Tensorflow and text processing with Tensorflow. You will also be introduced to the different methods TensorFlow API can be used to build machine learning models as well as the concept and importance of saving and restoring models.,en,Advanced Level,2504,0,Certificate,NPTEL,6,4
Alison,Machine Learning,https://alison.com/course/data-analytics-introduction-to-machine-learning-revised#outcomes,Data Analytics - Introduction to Machine Learning,Machine learning is an essential part of data analytics. This course will teach you about automation as well as supervised and unsupervised learning. You will also study important methods to help find hidden information within your data. Machine learning is invaluable for the development of computer systems that are able to learn and adapt without following explicit instructions.,en,Beginner Level,27737,0,Certificate,Channel 9,101,57
Alison,Machine Learning,https://alison.com/course/natural-language-processing-and-reinforcement-learning-in-cybersecurity#outcomes,Natural Language Processing and Reinforcement Learning in Cybersecurity,"Are you ready to harness the power of AI through natural language processing (NLP) and reinforcement learning (RL) to tackle cybersecurity challenges and fortify your defenses? This course explores NLP's role in cybersecurity, including its application in analyzing message tone to detect and mitigate potential threats. Additionally, you'll learn to use RL techniques to create adaptive security mechanisms that combat emerging cybersecurity threats",en,Advanced Level,597,0,Certificate,YouAccel Training,7,2
Alison,Machine Learning,https://alison.com/course/diploma-in-machine-learning-with-python#outcomes,Diploma in Machine Learning with Python,"Are you interested in AI and would like to delve deeper into machine learning? In the course, you will learn about the various models of machine learning depending on the objectives to be achieved. Be introduced to multiple logarithms, along with the numerous parametric and non-parametric models. Be a cut above the rest by understanding machine learning with this easy-to-follow course with optional certification!",en,Advanced Level,13688,0,Diploma,Juan Galvan,57,19
Alison,Machine Learning,https://alison.com/course/deepseek-ai-fundamentals-of-large-language-model-llm#outcomes,DeepSeek AI - Fundamentals of Large Language Model (LLM),"DeepSeek is among the generative AI platforms quickly taking over the digital landscape. In this course, we will introduce DeepSeek to Alison students, explaining its differences from a mainstream gen AI platform, ChatGPT, and its different attributes, capabilities, and limitations. We will also look at other ways of using DeepSeek and its applications in coding, content creation, and data analysis for real-world solutions.",en,Beginner Level,874,0,Certificate,Digital Partner,9,8
Alison,Machine Learning,https://alison.com/course/building-high-accuracy-model-with-core-machine-learning#outcomes,Diploma in Building High Accuracy Model With Core Machine Learning,This free online course will demonstrate how to create a dataset and ML model. It will also show you how to install Python environments and declare python variables. Discover the core concepts of machine learning and how to start building apps that can think. Learn to build the app interface using the interface builder and build high accuracy models with Core ML. Register Now!,en,Advanced Level,4991,0,Diploma,YouAccel Training,22,15
Alison,Machine Learning,https://alison.com/course/principal-component-analysis-in-python-and-matlab#outcomes,Principal Component Analysis in Python and MATLAB,"Unlock the power of data and dive into the fascinating world of principal component analysis (PCA) and dimensionality reduction in this dynamic data science course. We take you on an engaging journey to help you grasp the theory behind PCA and gain practical expertise in its implementation. We explore the intricacies of PCA using MATLAB and scikit-learn, a powerful Python machine learning library. Sign up to polish your data science skills.",en,Intermediate Level,1047,0,Certificate,Yarpiz Yarpiz,5,11
Alison,Machine Learning,https://alison.com/course/understanding-python-sentimental-analysis-methodology#outcomes,Understanding Python Sentiment Analysis Methodology,"Does the idea of automation excite you? This free online course will give you a sound understanding of Python sentiment analysis methodology. To take this course, a good command of Python will be beneficial. We will introduce you to TextBlob, along with lemmatization and tokenization methods. Then, we will delve into the automation domain, and you’ll become a master of sentiment classification and visualization.",en,Beginner Level,2113,0,Certificate,Kelvin Fosu,6,3
Alison,Machine Learning,https://alison.com/course/machine-learning-for-absolute-beginners-data-visualization-with-python#outcomes,Machine Learning for Absolute Beginners - Data Visualization with Python,"This online training course introduces the fundamental concepts and required syntax for creating data visualization diagrams and charts in Python. We will learn how to leverage Matplotlib and Seaborn Python libraries to create various charts, including bar, pie, heat-maps, histograms and many more. We will also discuss how to select the most relevant chart for the needed task and smartly adjust the parameters of each chart.",en,Intermediate Level,2683,0,Certificate,Idan Gabrieli,8,2
Alison,Machine Learning,https://alison.com/course/a-beginner-s-guide-to-feature-engineering#outcomes,A Beginner's Guide to Feature Engineering,"Feature engineering involves a set of techniques that make data from machine learning algorithms more meaningful. In this course, we have introduced you to this technique, its role in machine learning, and its various crucial processes. You will also learn the ways of selecting and extracting out the most meaningful data for your algorithm. You will also learn how feature engineering can be applied in real-world situations.",en,Beginner Level,363,0,Certificate,Digital Partner,1,2
Alison,Machine Learning,https://alison.com/course/exploring-sql-server-2016-fundamentals#outcomes,Exploring SQL Server 2016: Fundamentals,‘Exploring SQL Server 2016: Fundamentals’ discusses fundamental aspects of the SQL Server 2016 software released by Microsoft. The course analyses different functions and feature improvements bundled in this version that responded to user complaints from the database community and the additions made to the SQL Server application for 2016. Start this course today to improve your understanding of databases!,en,Intermediate Level,2356,0,Certificate,Workforce Academy Partnership,2,4
Alison,Machine Learning,https://alison.com/course/a-step-by-step-guide-to-microcontroller-interrupts#outcomes,A Step-by-Step Guide to Microcontroller Interrupts,"Interrupts are essential in just about every embedded application, and they can occur both externally, originating in a device's hardware, or internally, originating within its code. This course is designed to help you understand PIC microcontroller interrupt hardware and master advanced PIC microcontroller programming techniques so that you can start working on complex multi-functional projects as soon as you finish this exciting course.",en,Beginner Level,4431,0,Certificate,Ashraf Said AlMadhoun,9,2
Alison,Machine Learning,https://alison.com/course/machine-learning-essentials-and-backpropagation-algorithm#outcomes,Machine Learning Essentials and Backpropagation Algorithm,"Machine learning enables systems to learn from experience and advance without explicit programming. This course will begin with the non-symbolic machine learning concepts highlighting the difference between actual and artificial neurons. We explain the McCulloch-Pitts Neuron model and perceptron learning which are the building blocks of neural networks. We discuss the backpropagation algorithms, K-means clustering and the sigmoidal function.",en,Advanced Level,926,0,Certificate,EDUCBA,6,7
Alison,Machine Learning,https://alison.com/course/diploma-in-practical-machine-learning-with-tensor-flow#outcomes,Diploma in Practical Machine Learning with Tensor Flow,"This free online course on practical machine learning and TensorFlow will be particularly useful for technology companies, computer engineers. It will also be useful for Artificial Intelligence professionals who deal with data processing, as well as machine learning model building. By the end of this course, you will become more familiar with the concepts of TensorFlow, machine learning models and neural networks.",en,Advanced Level,4799,0,Diploma,NPTEL,12,7
Alison,Machine Learning,https://alison.com/course/machine-learning-for-apps#outcomes,Machine Learning for Apps,"This free online machine learning course covers foundational python for machine learning. You'll learn what machine learning (ML) is and how it is applied, study the five steps of ML integration, and look into the installation of Anaconda and Atom including their applications. You'll learn how to build an iOS app and create a classification model capable of making predictions using neural networks, and much more!",en,Beginner Level,13031,0,Certificate,Devslopes,13,6
Alison,Machine Learning,https://alison.com/course/advanced-knowledge-representation-and-reasoning#outcomes,Advanced Knowledge Representation and Reasoning,"Knowledge representation and reasoning is an essential aspect of artificial intelligence. This free online course describes the several methods of knowledge representation and reasoning, approaches to computational learning, the order of logics, and the areas of applications of processes within the domain of cognitive reasoning. By the end of this course, you will become better informed about the logic behind computational logic and reasoning.",en,Advanced Level,1977,0,Certificate,NPTEL,7,2
