platform,tag,url,title,summary,language,difficulty,learners_count,price,certificate,authors,rating,reviews_count
Stepik,Базы данных,https://stepik.org/course/113918/,"""Поколение Python"": базы данных и SQL","Курс продолжает серию ""Поколение Python"" и рассказывает о языке структурированных запросов SQL, который используется при работе с реляционными базами данных",ru,normal,4054,7900 ₽,Certificate,Тимур 🐍 Гуев;Поколение Python,4.981958762886598,388
Stepik,Базы данных,https://stepik.org/course/105359/,Марафон данных: первое знакомство с SQL и Python,"Этот курс для тех, кто хочет познакомиться с профессией аналитика данных. Если вы никогда ранее не сталкивались с SQL, Python и продуктовыми метриками, то Data Марафон – для вас! Мы расскажем про самые важные инструменты аналитика данных, и объясним всю суть аналитической работы максимально просто и на реальных примерах.",ru,easy,24248,-,Certificate,Николай Валиотти;LEFT JOIN Education,4.780783582089552,1072
Stepik,Базы данных,https://stepik.org/course/98974/,"""Поколение Python"": ООП","Курс продолжает серию ""Поколение Python"" и рассказывает о концепции объектно-ориентированного программирования на языке Python",ru,normal,8045,7900 ₽,Certificate,Тимур 🐍 Гуев;Поколение Python,4.944444444444445,738
Stepik,Базы данных,https://stepik.org/course/97097/,Цифровые технологии в образовательном процессе,Курс предполагает обучение использованию в педагогической практике цифровых технологий для организации очно-дистанционной формы ведения занятий.,ru,,7672,-,Certificate,Виктория Нефедова,4.917733089579524,547
Stepik,Базы данных,https://stepik.org/course/82541/,"""Поколение Python"": курс для профессионалов","Курс продолжает серию ""Поколение Python"" и рассказывает о дополнительных возможностях языка Python, а тренировочные задачи помогают закрепить каждую тему.",ru,hard,15191,7900 ₽,Certificate,Тимур 🐍 Гуев;Поколение Python,4.968484848484849,1650
Stepik,Базы данных,https://stepik.org/course/68343/,"""Поколение Python"": курс для продвинутых","Курс продолжает легендарный курс ""Поколение Python: курс для начинающих"" и рассказывает о дополнительных возможностях языка Python, а тренировочные задачи помогают закрепить каждую тему.",ru,,252174,-,Certificate,"Тимур 🐍 Гуев;Благотворительный фонд ""Айкью Опшн"";Поколение Python",4.966070038910506,6425
Stepik,Базы данных,https://stepik.org/course/63085/,Инди-курс программирования на Python,"Инди-курс программирования на Python — проверенный временем пошаговый курс для тех, кто хочет освоить разработку с нуля. Уже более 5 лет курс помогает ученикам легко и эффективно изучать python. Мы научим вас создавать свои первые программы, работать с числами, строками, списками и основными структурами данных. Курс охватывает ключевые концепции программирования, такие как циклы, функции, обработка исключений и многое другое, чтобы вы уверенно начали свой путь в мире python.",ru,easy,214677,-,Certificate,Артем Егоров,4.886831275720165,2430
Stepik,Базы данных,https://stepik.org/course/63054/,Интерактивный тренажер по SQL,"В курсе большинство шагов — это практические задания на создание SQL-запросов. Каждый шаг включает  минимальные теоретические аспекты по базам данных или языку SQL, примеры похожих запросов и пояснение к реализации.",ru,easy,501039,-,Certificate,Дальневосточный федеральный университет,4.934341252699784,4630
Stepik,Базы данных,https://stepik.org/course/58852/,"""Поколение Python"": курс для начинающих","​В курсе рассказывается об основных типах данных, конструкциях и принципах структурного программирования языка Python. Курс содержит теорию в формате текстовых конспектов и более 500 задач с автоматизированной проверкой. Этот курс является первой частью линейки курсов ""Поколение Python"".",ru,easy,1447480,-,Certificate,"Тимур 🐍 Гуев;Благотворительный фонд ""Айкью Опшн"";Поколение Python",4.965998836145981,24058
Stepik,Базы данных,https://stepik.org/course/5482/,PRO C#. Основы программирования,"Курс посвящен базовым понятиям программирования: типы данных, операторы, переменные, условия, циклы, массивы и функции. Он является вводным и подойдет слушателям с небольшим опытом или вообще без опыта программирования. Курс полностью обновлен 2025 году!",ru,easy,98607,2490 ₽,Certificate,Иосиф Дзеранов;факультет МИТ СОГУ;IRON PROGRAMMER PRO C#,4.943050193050193,1036
Stepik,Базы данных,https://stepik.org/course/261410/,DevOps-инструменты [ Linux + Docker + Git ],"DevOps-специалист: освойте Linux, Git, Docker и основы DevOps. Научитесь разворачивать приложения, работать с контейнерами и автоматизировать процессы. Старт в востребованной профессии.",ru,easy,119,5190 ₽,Certificate,Rotoro cloud;Pragmatic Programmer,0.0,0
Stepik,Базы данных,https://stepik.org/course/256007/,Курс SQL часть 1. Основы и работа с данными,"Хотите научиться работать с базами данных с нуля? Этот курс — ваш первый и самый важный шаг в мир SQL. Мы простым языком объясним, как устроены данные, и научим вас писать запросы для их извлечения, фильтрации и изменения. Вы освоите SELECT, WHERE, INSERT, UPDATE, DELETE и научитесь создавать свои таблицы. Никакой воды — только необходимые знания и много практики для старта карьеры в IT и аналитике.",ru,easy,720,-,,Александр Заплавный,4.972972972972973,37
Stepik,Базы данных,https://stepik.org/course/254281/,Программа: Java-разработчик [ Java + ООП + SQL + Linux + Git ],"Программируете на Java или интересуетесь этим языком? В данной учебной программе Вы не только с нуля изучите сам язык Java, но и научитесь работать с данными (SQL), управлять сервером (Linux), контролировать версии кода (Git).",ru,,75,6490 ₽,Certificate,Оксана Еськова;Pragmatic Programmer,5.0,1
Stepik,Базы данных,https://stepik.org/course/253025/,IT-фундамент [ SQL + Linux + Git ],"На каком бы языке Вы ни программировали, вероятнее всего, Вам понадобится работать с данными (SQL), управлять сервером (Linux), контролировать версии кода (Git)",ru,,38,4000 ₽,Certificate,Pragmatic Programmer,5.0,1
Stepik,Базы данных,https://stepik.org/course/241839/,Профессия: Python-разработчик [ Python + SQL + Git + Linux ],"Учебная программа даст все необходимые навыки: основательное знание Python, работа с Git и GitHub, уверенное владение Linux и эффективное использование SQL. После обучения Вы сможете разрабатывать приложения, управлять версиями кода, работать с серверами и базами данных — всё, что нужно для старта карьеры в IT.",ru,easy,97,8500 ₽,Certificate,Pragmatic Programmer;Future People,5.0,1
Stepik,Базы данных,https://stepik.org/course/240786/,SQL Start,"Освойте SQL с нуля и начните уверенно работать с данными! Курс подойдёт новичкам, аналитикам, тестировщикам и всем, кто хочет разобраться в базах данных. Чёткие объяснения, логичная подача материала и более 80 интерактивных заданий на реальных примерах - вы будете учиться на практике, а не просто изучать теорию.",ru,easy,2055,-,Certificate,Николай Ефимов,4.991735537190083,121
Stepik,Базы данных,https://stepik.org/course/232225/,Работа в электронной информационно-образовательной среде (ЭИОС),"Курс позволит получить знания, необходимые для   эффективного использования цифровых технологий и ресурсов интернета в рамках академической и профессиональной деятельности.",ru,easy,412,-,,Инна Юрьевна Анохина,4.943661971830986,71
Stepik,Базы данных,https://stepik.org/course/230401/,"Сохрани меня, если сможешь: модули и файлы в Python","🚀 «Модули и файлы в Python: легко и понятно» — следующий шаг после освоения основ, который научит вас работать с файлами, модулями и структурой проектов на Python!

📂 Вы узнаете, как сохранять и читать данные, разбивать код на удобные части, использовать сторонние библиотеки, управлять зависимостями и работать с виртуальным окружением.

💡 Курс идеально подходит для выпускников «Функционального программирования на Python» и всех, кто хочет перейти от простых скриптов к созданию настоящих Python-проектов!",ru,normal,3415,-,Certificate,Артем Егоров,5.0,28
Stepik,Базы данных,https://stepik.org/course/214865/,Git + GitHub. Полный курс,"Практическое руководство по работе с системой контроля версий Git и платформой GitHub. Вы научитесь создавать репозитории, управлять ветками, разрешать конфликты, работать с Pull Request и использовать современные инструменты, как GitHub Copilot. Идеально для начинающих разработчиков!",ru,easy,4171,990 ₽,Certificate,Pragmatic Programmer,4.989010989010989,182
Stepik,Базы данных,https://stepik.org/course/198983/,Программа. Linux: с нуля до сертификата,"Пакет ""Linux: 3 в 1"". И больше ничего не нужно. Просмотри видеокурс, пройди тестирование, получи сертификат.",ru,easy,1567,3450 ₽,Certificate,Pragmatic Programmer,4.956989247311828,93
Stepik,Базы данных,https://stepik.org/course/185283/,Терминал Linux. Работа в командной строке,Авторский видеокурс от программиста с 15+ годами опыта и преподавателя онлайн школ GeekBrains и Otus.,ru,easy,3342,1290 ₽,Certificate,Pragmatic Programmer,4.943661971830986,213
Stepik,Базы данных,https://stepik.org/course/183363/,"Добрый, добрый Django + Docker с Сергеем Балакиревым",Этот курс позволит вам сделать первые шаги в изучении современного и популярного фреймворка Django для разработки серверной части сайта (бэкенда) на языке Python. Здесь вы шаг за шагом изучите основные компоненты фреймворка и создадите свой собственный полноценный и профессиональный сайт.,ru,easy,3695,2500 ₽,Certificate,Сергей Балакирев,4.91919191919192,198
Stepik,Базы данных,https://stepik.org/course/180784/,Погружение в JavaScript: для начинающих,Плавное и последовательное погружение в удивительный мир программирования на языке JavaScript для абсолютных новичков.,ru,easy,26484,-,Certificate,Ерсултан Сагандыков,4.930232558139535,903
Stepik,Базы данных,https://stepik.org/course/118842/,"Вселенная тестирования, или Как стать тестировщиком","Главная цель курса — помочь начинающим тестировщикам освоить базовые знания о профессии и найти первую работу в тестировании. Курс включает в себя лекции, а также практику в виде тестовых заданий.

Ну, что — вперед, и да пребудет с вами тестирование!",ru,easy,59356,-,Certificate,Кавычки,4.841095890410959,2190
Stepik,Базы данных,https://stepik.org/course/116411/,Тестирование ПО с Нуля до Специалиста,"STBLACKFRIDAY25 - СПЕЦИАЛЬНЫЙ ПРОМОКОД СО СКИДКОЙ.
Курс входит в ТОП-10 лучших платных курсов Stepik.
ДОМАШНИЕ ЗАДАНИЯ ПРОВЕРЯЮТСЯ ЛИЧНО АВТОРОМ + так же есть разнообразные тестовые задания! 
Данный курс для тебя, если ты:
1. Задумался о том: как стать тестировщиком.
2. Ищешь качественный материал для обучения по профессии QA Engineer.
3. Хочешь получать обратную связь и проверку своих решений от автора.
4. Уже работаешь в сфере и хочешь освежить свои знания.",ru,easy,16172,3199 ₽,Certificate,Алекс Смит,4.96806167400881,908
Stepik,Базы данных,https://stepik.org/course/116336/,"Добрый, добрый Python ООП - обучающий курс от Сергея Балакирева","Начните увлекательное путешествие в мир объектно-ориентированного программирования (ООП) на языке Python! Здесь вы сможете с нуля, с самого начала постичь магию объектно-ориентированного программирования. Увидите, как концепция классов и объектов позволяет заметно упрощать структуру программ, делать их более модульными и легко расширяемыми. Не удивительно, что сейчас каждый начинающий программист должен знать ООП для успешной карьеры в IT.",ru,normal,16065,3500 ₽,Certificate,Сергей Балакирев,4.900763358778626,655
Stepik,Базы данных,https://stepik.org/course/104041/,ЕГЭ Информатика №1-23,"Данный курс – это логически выстроенная целостная система подготовки к ЕГЭ по информатике 2026 года. В курсе системно изучаются теоретические основы информатики, программирование (Python), работа с электронными таблицами (Excel и LibreOffice). Разобраны ВСЕ типы задач №1-23 ЕГЭ.",ru,easy,2504,3333 ₽,Certificate,PRO100 ЕГЭ,5.0,20
Stepik,Базы данных,https://stepik.org/course/54403/,Программирование на Golang,"Курс посвящен основам языка программирования Golang. Курс будет полезен тем, кто уже имеет базовый опыт в программировании. На курсе будет рассмотрена теория, подкрепленная практикой.",ru,,80133,-,Certificate,Семён Новиков,4.654898499558694,1133
Stepik,Базы данных,https://stepik.org/course/4852/,Введение в Data Science и машинное обучение,"Курс знакомит слушателей с основами машинного обучения и рассчитан в первую очередь на тех слушателей, которые только начинают свой путь в Data Science. Мы подробно разберем основные теоретические понятия, а также начнем знакомство с библиотеками Pandas и Scikit-learn — наиболее популярными инструменатами для анализа данных и машинного обучения, используя язык программирования Python.",ru,easy,160476,-,Certificate,Bioinformatics Institute,4.902852737085582,1297
Stepik,Базы данных,https://stepik.org/course/575/,Автоматизация тестирования с помощью Selenium и Python,"Это базовый курс для начинающих тестировщиков, который научит вас писать автоматизированные UI-тесты на языке программирования Python с помощью библиотеки Selenium. А еще мы рассмотрим популярные фреймворки и хорошие практики написания автотестов.",ru,normal,103045,-,Certificate,Aleksey 👨‍💻 Pogibelev;Юлия Лях;Команда Stepik,4.859235668789809,1570
Stepik,Базы данных,https://stepik.org/course/263247/,Программа: Разработчик C++ [ +Git +Linux +SQL ],"C++, Linux, Git, SQL — освойте ключевые технологии разработчика. Научитесь писать код, разрабатывать проекты, управлять базами данных и автоматизировать задачи в командной строке.",ru,,30,2990 ₽,Certificate,Артём Бородин;Pragmatic Programmer,0.0,0
Stepik,Базы данных,https://stepik.org/course/259051/,ООП Python: Часть 2,"Часть 2: Мастерство ООП. Продолжаем изучение с продвинутых тем: освойте магические методы, свойства, композицию, датаклассы и современные паттерны проектирования.",ru,normal,1039,-,Certificate,Александр Заплавный,5.0,14
Stepik,Базы данных,https://stepik.org/course/256433/,Программа: 1С-разработчик + SQL + Git,"Освой профессионально не только все инструменты 1С-разработчика, но и сопутствующие технологии: базы данных (SQL), контроль версий кода (Git)!",ru,,20,8400 ₽,Certificate,Pragmatic Programmer;Василий Еремин,0.0,0
Stepik,Базы данных,https://stepik.org/course/246949/,Fastboard: BI без сложностей,"Хай! На связи команда Fastboard — и мы не просто делаем платформу для визуального анализа данных, а выносим этот процесс на новый уровень. И чтобы вы были вместе с нами на гребне BI, собрали подробный курс, в котором объединили наш 15-летний опыт работы с данными.",ru,easy,419,-,,Andrey Balandin;Nikolay V;Phillip Compeau;Aleksey Kladov;Nikolay Vyahhi;Rill Shikhanov;Mike Rayko;James Jensen;Артем Сущев;Alexandra Fedosova;Kai Zhang;Александр Куликов;Alexander Vints;Olga Botvinnik;Наталья Гинзбург;Nikolay V;Natalia Belyaeva;User 18;Mark Mammel;Ciel Avenir,4.6875,16
Stepik,Базы данных,https://stepik.org/course/245048/,Linux: Основы командной строки,"✅Этот курс — идеальный старт для новичков, желающих овладеть искусством работы с Linux. Никаких сложных технических терминов и сухой теории — только интересные практические занятия, понятные объяснения и море полезных примеров.",ru,easy,1618,-,Certificate,Константин Варнали,4.953488372093023,43
Stepik,Базы данных,https://stepik.org/course/238825/,"Django 5 с нуля. Создадим Магазин, Заметки, Недвижимость.","Освой Django 5 на практике: 1001 задача, реальные примеры. Никакой воды - только то, что делает тебя разработчиком. Шаг за шагом ты научишься строить проекты от моделей и админки до фильтрации, API и чатов. Создадим такие веб-сайты как Интернет-магазин с личным банком, Заметки, Площадка для торговли недвижимостью. ",ru,easy,329,1490 ₽,Certificate,Руслан Исроилов,5.0,2
Stepik,Базы данных,https://stepik.org/course/212436/,SQL практикум. SELECT-запросы,"Учимся писать SELECT запросы к базе данных: фильтрации, группировки, сортировки, агрегирующие функции, условия и ветвления...",ru,easy,3103,-,Certificate,Pragmatic Programmer,4.979166666666667,96
Stepik,Базы данных,https://stepik.org/course/212435/,SQL практикум. Основы,Спроектируем базу данных популярного мессенджера и научимся писать SELECT-запросы к ней.,ru,easy,7146,-,Certificate,Pragmatic Programmer,4.948717948717949,156
Stepik,Базы данных,https://stepik.org/course/195619/,Функциональное программирование на Python,"🚀 ""Функциональное программирование на Python"" — следующий этап для тех, кто уже освоил основы Python и хочет вывести свои навыки на новый уровень!

📚 Освойте продвинутые техники Python: функции высшего порядка, рекурсию, итераторы, генераторы и декораторы. Этот курс поможет углубить ваши знания и научит писать чистый, лаконичный и эффективный код.

💡 Курс идеально подходит для выпускников базового курса ""Инди-курс программирования на Python"" и всех, кто хочет углубиться в функциональное программирование!",ru,normal,14762,1499 ₽,Certificate,Артем Егоров,4.949238578680203,394
Stepik,Базы данных,https://stepik.org/course/189436/,Асинхронность в Python: от новичка до эксперта,"Курс для тех, кто хочет не просто «пользоваться», а «понимать»! Глубокое погружение в асинхронное программирование на Python через практику: от основ до профессионального уровня, от простых задач к сложным сценариям.
🏆 От лауреата Stepik Awards.",ru,normal,610,3700 ₽,Certificate,Александр Шибаев,5.0,16
Stepik,Базы данных,https://stepik.org/course/185939/,1С программирование для начинающих,"В данном курсе, понятным и простым языком, вы получите необходимую информацию для начинающего программиста 1С.",ru,easy,2506,4990 ₽,Certificate,Василий Еремин;Николай,4.987012987012987,77
Stepik,Базы данных,https://stepik.org/course/185439/,Терминал Linux. Основы,"Сколько времени нужно на изучение основ терминала Linux? Несколько часов видео, пара десятков задачек на проверку - и можно начинать работать!",ru,easy,12202,-,Certificate,Pragmatic Programmer,4.961111111111111,540
Stepik,Базы данных,https://stepik.org/course/179108/,"""Поколение Python"": квесты, конкурсы, марафоны, тесты и задачи",,ru,normal,12588,-,Certificate,Тимур 🐍 Гуев;Поколение Python,4.93,100
Stepik,Базы данных,https://stepik.org/course/138385/,Power BI: от новичка до уверенного бизнес-пользователя,"Данный курс - аналог курса автора на платформе UDEMY. Он позволяет макс. быстро ознакомиться с возможностями Power BI в части подключения источников и преобразования данных, моделирования и вычислений, а также визуализации данных в виде отчетов и панелей мониторинга (дашбордов). Курс  спроектирован так, чтобы в самый короткий строк и без излишеств сделать из новичка уверенного бизнес-пользователя основных функционалов Power BI.",ru,easy,2828,1590 ₽,Certificate,Никита Сергеев,4.966666666666667,150
Stepik,Базы данных,https://stepik.org/course/135466/,HTML CSS JS,На данном курсе Вы узнаете основу web-разработки и создания сайтов. Познакомитесь с языком гипертекстовой разметки HTML как с основой любого сайта и добавите веб-страницам индивидуальности с таблицами стилей CSS. А так же изучите язык программирования JavaScript и его взаимодействие с браузером.,ru,easy,27136,-,Certificate,WEB LOUNGE,4.610062893081761,318
Stepik,Базы данных,https://stepik.org/course/133779/,Бизнес аналитик в IT с Нуля до Специалиста,"Проверка домашних заданий автором курса.
С нуля получишь все знания и навыки, которые требуют работодатели, когда ищут бизнес аналитика.
Ты научишься работать с Excel, SQL, Power BI. Научишься строить бизнес процессы в нотации BPMN. Сможешь собирать требования и писать ТЗ, Use Case и User Story. Узнаешь что такое Agile и сможешь работать по Scrum и Kanban и применять Jira и Confluence. И самое главное научишься проходить собеседования, сделаешь крутое резюме и пройдешь настоящие тестовые задания.",ru,easy,2994,3890 ₽,Certificate,Михаил Кулешов,4.835820895522388,134
Stepik,Базы данных,https://stepik.org/course/125485/,ЕГЭ Информатика №1-27,"Данный курс – это логически выстроенная целостная система подготовки к ЕГЭ по информатике 2026 года. В курсе системно изучаются теоретические основы информатики, программирование (Python), работа с электронными таблицами.
Разобраны ВСЕ типы задач № 1-27 ЕГЭ всеми возможными эффективными способами решения.",ru,,1682,4444 ₽,,PRO100 ЕГЭ,0.0,0
Stepik,Базы данных,https://stepik.org/course/119619/,Управление проектами. От теории к практике,"Мы создали этот курс, чтобы познакомить слушателей с инструментами проектного управления, сформировать понимание как построить работу над проектом наиболее эффективно, для достижения максимального успеха. Какие риски могут ожидать на старте любого проекта и что с ними делать?

Наш курс поможет изучить основные понятия, принципы и инструменты управления проектами. Даст основу и методику для составления Устава собственного проекта.",ru,easy,16320,-,Certificate,RUDN University;Павел Андреевич Баскаков;Константин Соловьев,4.811791383219955,441
Stepik,Базы данных,https://stepik.org/course/114354/,ООП: Объектно-ориентированное программирование на Python,"Курс позволит изучить тему ООП и повысить свой уровень владения Python

Данный курс является логическим продолжением моего курса, посвященному основам программирования на Python

Без знания основ Python данный курс будет сложен для усвоения.",ru,normal,5138,2490 ₽,Certificate,Артем Егоров,4.862264150943396,530
Stepik,Базы данных,https://stepik.org/course/100056/,ЕГЭ Информатика,"Пройдя данный курс, вы с нуля изучите всю теоретическую базу, необходимую для задач, решение которых не требует программирования. С нуля научитесь работать в электронных таблицах. Этих знаний вам хватит с большим запасом для сдачи экзамена. Все темы и задания в этом курсе изучаются с нуля до уровня выше ЕГЭ. Это полноценный курс по изучению всех заданий ЕГЭ, в которых не используется программирование.",ru,easy,47028,-,Certificate,PRO100 ЕГЭ,4.972972972972973,111
Stepik,Базы данных,https://stepik.org/course/262455/,Инструменты тестировщика [ Postman + SQL + Git + Linux ],"Инструменты тестировщика: освойте Postman для тестирования API, Linux для работы с серверами, Git для контроля версий и SQL для проверки данных. То, что нужно для старта в QA.",ru,,13,2990 ₽,Certificate,Давид Согоян;Pragmatic Programmer,0.0,0
Stepik,Базы данных,https://stepik.org/course/258566/,Организация проектной деятельности в рамках ФГОС 2025,"Курс создан методистами Физтех-лицея им.П.Л.Капицы и конференции ""Старт в инновации"" для преподавателей основного и дополнительного образования, ведущих проектную деятельность со школьниками 7-11 классов.",ru,normal,386,-,,Фонд развития Физтех-школ,4.6,25
Stepik,Базы данных,https://stepik.org/course/256643/,ООП Python: Часть 1,"Часть 1: Фундамент ООП. Научитесь мыслить объектами, создавать классы и применять три столпа программирования: инкапсуляцию, наследование и полиморфизм.",ru,normal,2895,-,Certificate,Александр Заплавный,4.945652173913044,92
Stepik,Базы данных,https://stepik.org/course/245575/,Тестирование ПО с нуля. Теория + практика. Уровень PRO,"""Тестирование ПО с нуля. Теория + Практика. Уровень PRO"". БЕСТСЕЛЛЕР UDEMY С ОЦЕНКОЙ 4.8 ИЗ 5 ТЕПЕРЬ НА STEPIK! 🏆Победитель Stepik Awards 2025 в номинации ""Прорыв года""🏆 Практическое обучение на реальном приложении с БД, API, макетами и требованиями! Только новые видео, 2× больше уникальных тестов, примеры решений и автор, который не оставит ваш вопрос без внимания. Отлично подходит для старта и роста в QA. Сертификат Stepik и поддержка в Telegram включены. Автор: Артем Русов",ru,easy,1631,5900 ₽,Certificate,Artsiom Rusau,4.541666666666667,24
Stepik,Базы данных,https://stepik.org/course/227851/,DevOps простым языком,"Концентрат базовых знаний о DevOps - без погружения в дебри терминологии, запутанных процессов и технических деталей. Только суть, которая нужна для старта. Бесплатно.",ru,easy,13337,-,Certificate,Матвей Чудневцев,4.827225130890052,573
Stepik,Базы данных,https://stepik.org/course/225142/,PROкод: продвинутый курс по Python,"🐍 ""PROкод: продвинутый курс по Python"" это новый уровень после курса ""PROкод: курс по Python для начинающих "". Тебя ждёт более 500 увлекательных задач и вопросов, оформленных в виде историй и квестов. Функции, словари, множества, файлы, обработка ошибок и многое другое, всё это ты изучишь, решая задачи с захватывающим сюжетом. Отправляйся в приключение, прокачай свои навыки Python и уверенно двигайся к профессиональному уровню! 🚀",ru,normal,3406,-,Certificate,Александр Владимиров,4.885714285714286,35
Stepik,Базы данных,https://stepik.org/course/212525/,Go для чайников!,Курс создавался для людей которые только начинают свой путь покорения мира IT и выбрали язык Go своим первым языком программирования!,ru,easy,3000,-,Certificate,Illia Borshch,4.894736842105263,38
Stepik,Базы данных,https://stepik.org/course/209775/,SQL Engineer с нуля до junior,"SQL – это актуальное и перспективное направление, которое развивается благодаря слаженной работе различных специалистов в области данных. На курсе вы сможете получить знания, которые позволят вам стать экспертом в работе с базами данных и SQL. По окончании курса вам будет предложено выполнить финальное задание на выбор, которое станет частью вашего портфолио и продемонстрирует все знания, полученные в ходе обучения. На протяжении всего курса вам будет доступен чат в Telegram для общения и поддержки.",ru,easy,857,3000 ₽,Certificate,NovaData.,5.0,5
Stepik,Базы данных,https://stepik.org/course/190857/,C# для начинающих. С нуля до первых проектов,"Хотите освоить C# с нуля? Наш бесплатный курс – это идеальный старт! Вы разберётесь с основами языка, освоите ООП, научитесь работать с коллекциями, исключениями, познакомитесь с LINQ, делегатами и многим другим. В каждом модуле – теоретический материал и практические задачи, а в финале – создание двух реальных проектов: Telegram-бота и Web-сервиса. Курс подойдёт как начинающим разработчикам, так и опытным программистам, желающим освоить новую технологию. Начните свой путь в C# уже сегодня!",ru,easy,5547,-,Certificate,Devpractice Team;Марат Абдрахманов;Иван Шнайдер,4.828571428571428,35
