platform,tag,url,title,summary,language,difficulty,learners_count,price,certificate,authors,rating,reviews_count
Stepik,Веб-разработка,https://stepik.org/course/182715/,"Тесты и задачи по HTML, CSS и JavaScript","В этом курсе вы сможете проверить свои знания по HTML, CSS и JavaScript. Данный курс позволит узнать много нового, различные нюансы и не самые очевидные возможности, проверить себя и закрепить уже имеющиеся навыки.",ru,normal,9237,-,Certificate,Исмаил Усеинов,4.934210526315789,76
Stepik,Веб-разработка,https://stepik.org/course/182643/,Основы программирования на C++,"Этот курс – ваш идеальный старт в программировании и/или освоении языка C++. Вы изучите основы алгоритмов, работу с массивами, текстом, функциям и файлами. Курс отлично подходит для новичков: понятная, хорошо поданная теория, увлекательные задачи, заставляющие задуматься, и постоянная поддержка преподавателей.",ru,easy,15171,-,Certificate,Артём Бородин,4.921161825726141,241
Stepik,Веб-разработка,https://stepik.org/course/180784/,Погружение в JavaScript: для начинающих,Плавное и последовательное погружение в удивительный мир программирования на языке JavaScript для абсолютных новичков.,ru,easy,26484,-,Certificate,Ерсултан Сагандыков,4.930232558139535,903
Stepik,Веб-разработка,https://stepik.org/course/178163/,Войти в IT,"Откройте дверь в мир IT. Сделайте 3 простых шага и начните свой путь в IT. Естественно с нашей поддержкой. Успех начинается с первого шага, давайте его сделаем вместе!",ru,easy,4886,-,Certificate,Иосиф Дзеранов;IRON PROGRAMMER PRO C#,4.651408450704225,284
Stepik,Веб-разработка,https://stepik.org/course/177355/,Продвинутый Django 5 для продолжающих,"В этом курсе углублённо рассматриваются вопросы разработки веб-приложений Django, подробно разберем ORM Django, с индексами базы данных PostgreSQL. Разработаем приложение через тестирование, создадим CRUD проект с HTMX, Веб-Чат с использованием Сhannels и WebSocket и познакомимся с Celery и Redis. Рассмотрим вопросы интернационализации и локализации. Изучим кэш в Django. Разберем Docker Compose и выполним деплой проекта.",ru,normal,1358,2499 ₽,Certificate,Илья Перминов,4.9375,48
Stepik,Веб-разработка,https://stepik.org/course/158385/,PRO Go. Основы программирования,"Курс посвящен базовым понятиям программирования: типы данных, операторы, переменные, условия, циклы, массивы и функции. Он является вводным и подойдет слушателям с небольшим опытом или вообще без опыта программирования. Обучение будет проходить на языке программирования Go.",ru,easy,21461,2490 ₽,Certificate,Александр Павлович;PRO Go,4.803030303030303,264
Stepik,Веб-разработка,https://stepik.org/course/129827/,Основы веб-верстки с HTML и CSS,"Изучаем основы Web.
В ходе курса вы познакомитесь с базовыми веб-технологиями (html и css), узнаете основные принципы вёрстки, познакомитесь с модулями CSS Grid Layout и Flexible Box, научитесь верстать собственные страницы",ru,easy,20760,1990 ₽,Certificate,Николай Колупаев,4.794871794871795,117
Stepik,Веб-разработка,https://stepik.org/course/116336/,"Добрый, добрый Python ООП - обучающий курс от Сергея Балакирева","Начните увлекательное путешествие в мир объектно-ориентированного программирования (ООП) на языке Python! Здесь вы сможете с нуля, с самого начала постичь магию объектно-ориентированного программирования. Увидите, как концепция классов и объектов позволяет заметно упрощать структуру программ, делать их более модульными и легко расширяемыми. Не удивительно, что сейчас каждый начинающий программист должен знать ООП для успешной карьеры в IT.",ru,normal,16065,3500 ₽,Certificate,Сергей Балакирев,4.900763358778626,655
Stepik,Веб-разработка,https://stepik.org/course/101725/,"Нестандартный курс по английскому языку ""Magic English""","Максимально простой пошаговый нестандартный курс для понимания логики английского языка, как дополнение к другим источникам знания.",ru,easy,46312,-,,Kanta Kanta,4.921595598349381,727
Stepik,Веб-разработка,https://stepik.org/course/575/,Автоматизация тестирования с помощью Selenium и Python,"Это базовый курс для начинающих тестировщиков, который научит вас писать автоматизированные UI-тесты на языке программирования Python с помощью библиотеки Selenium. А еще мы рассмотрим популярные фреймворки и хорошие практики написания автотестов.",ru,normal,103045,-,Certificate,Aleksey 👨‍💻 Pogibelev;Юлия Лях;Команда Stepik,4.859235668789809,1570
Stepik,Веб-разработка,https://stepik.org/course/263247/,Программа: Разработчик C++ [ +Git +Linux +SQL ],"C++, Linux, Git, SQL — освойте ключевые технологии разработчика. Научитесь писать код, разрабатывать проекты, управлять базами данных и автоматизировать задачи в командной строке.",ru,,30,2990 ₽,Certificate,Артём Бородин;Pragmatic Programmer,0.0,0
Stepik,Веб-разработка,https://stepik.org/course/263165/,FastAPI для начинающих,"Практический курс по созданию веб-сервисов (REST API) на Python. Вы пройдете путь от «Hello World» до бэкенда с базой данных и архитектурой. Познакомимся FastAPI, Pydantic V2 и SQLAlchemy 2.0.",ru,normal,385,-,,Александр Заплавный,5.0,2
Stepik,Веб-разработка,https://stepik.org/course/260918/,Веселый Python для начинающих,"Python для начинающих: от азов до первых программ. Освоим основы языка, работу с данными, циклы и функции. Создадим интерактивную игру и научимся форматировать вывод с помощью f-строк.",ru,easy,109,-,,Евгений Коровин,4.4,5
Stepik,Веб-разработка,https://stepik.org/course/256433/,Программа: 1С-разработчик + SQL + Git,"Освой профессионально не только все инструменты 1С-разработчика, но и сопутствующие технологии: базы данных (SQL), контроль версий кода (Git)!",ru,,20,8400 ₽,Certificate,Pragmatic Programmer;Василий Еремин,0.0,0
Stepik,Веб-разработка,https://stepik.org/course/253025/,IT-фундамент [ SQL + Linux + Git ],"На каком бы языке Вы ни программировали, вероятнее всего, Вам понадобится работать с данными (SQL), управлять сервером (Linux), контролировать версии кода (Git)",ru,,38,4000 ₽,Certificate,Pragmatic Programmer,5.0,1
Stepik,Веб-разработка,https://stepik.org/course/238582/,Python информатика ЕГЭ 2026 | Программирование на Python с нуля,"Python информатика ЕГЭ 2025 | Программирование на Python с нуля. Данный курс содержит разбор тем, необходимых для сдачи ЕГЭ информатика через программирование на Python.  На данном курсе вы изучите и повторите основы программирования Python. Теория в курсе закрепляется практическими задачами, рассматривается как аналитические решение, так и через программирование на Python.",ru,,477,-,,Дмитрий Кошелев,5.0,32
Stepik,Веб-разработка,https://stepik.org/course/201649/,C# Тренажер,"Курс включает в себя множество практических задач по программированию на языке C#, которые способствуют повышению вашего уровня навыков в этой области. В ходе обучения вы столкнетесь с разнообразными заданиями, включая как классические, так и те, которые часто встречаются на собеседованиях в ведущих компаниях, таких как Microsoft, EA, Intel, Amazon, Uber и Unity. Это обеспечит разностороннее развитие ваших навыков работы с переменными, типами данных, операторами, циклами, функциями и алгоритмами.",ru,normal,11938,-,,IT Guru,5.0,8
Stepik,Веб-разработка,https://stepik.org/course/197191/,"C#, JS: Войти в IT через Fullstack-разработку","Это комплексный курс, предназначенный для начинающих в мире разработки ПО. Он охватывает широкий спектр тем, включая использование SQL, Git, HTML+CSS,JavaScript+React.js, C#+ASP.NET Core, построение API-сервисов и FullStack-разработку. Курс предлагает практические задания, примеры и разборы задач, а также обучает навыкам профессиональной работы в сфере программирования от работы с Git до создания FullStack App. Он поможет развить базовые навыки и мотивацию,необходимые для успешной карьеры в IT",ru,easy,605,5000 ₽,Certificate,Сергей Камянецкий,4.869565217391305,23
Stepik,Веб-разработка,https://stepik.org/course/195619/,Функциональное программирование на Python,"🚀 ""Функциональное программирование на Python"" — следующий этап для тех, кто уже освоил основы Python и хочет вывести свои навыки на новый уровень!

📚 Освойте продвинутые техники Python: функции высшего порядка, рекурсию, итераторы, генераторы и декораторы. Этот курс поможет углубить ваши знания и научит писать чистый, лаконичный и эффективный код.

💡 Курс идеально подходит для выпускников базового курса ""Инди-курс программирования на Python"" и всех, кто хочет углубиться в функциональное программирование!",ru,normal,14762,1499 ₽,Certificate,Артем Егоров,4.949238578680203,394
Stepik,Веб-разработка,https://stepik.org/course/193691/,"Добрый, добрый C/C++ с Сергеем Балакиревым","На чем пишутся самые быстрые программы? Да, в большинстве случаев на языке C/C++. Именно в областях, где необходима максимальная скорость выполнения и контроль над железом, язык C/C++ снискал свою популярность. И несмотря на свою долгую историю продолжает доминировать в быстрых вычислениях и системном программировании.",ru,easy,51875,-,Certificate,Сергей Балакирев,4.96078431372549,204
Stepik,Веб-разработка,https://stepik.org/course/187918/,HTML CSS (mini),"Курс ""Основы HTML и CSS"" предоставляет уникальную возможность погрузиться в захватывающий мир веб-разработки. Независимо от вашего уровня подготовки, этот курс разработан для того, чтобы вас вдохновить, обучить и вооружить необходимыми навыками для создания стильных и функциональных веб-страниц.",ru,easy,6444,-,Certificate,WEB LOUNGE,4.8,125
Stepik,Веб-разработка,https://stepik.org/course/182389/,Java Тренажер,"Курс включает в себя разнообразные практические задачи по программированию, которые помогут улучшить ваш уровень программирования на Java. В рамках курса вы столкнетесь как с традиционными задачами, так и с теми, которые часто встречаются на собеседованиях в крупных компаниях, таких как Google, Shopify, Autodesk, Netflix и Philips. Это поможет вам разносторонне развить свои навыки работы с переменными, типами данных, условными конструкциями, циклами, функциями и различными алгоритмами.",ru,normal,17645,-,,IT Guru,4.863636363636363,22
Stepik,Веб-разработка,https://stepik.org/course/179694/,Быстрый старт в FastAPI Python,"FastAPI - это современный, высокопроизводительный веб-фреймворк для создания API-интерфейсов на Python. В этом курсе вы узнаете, как использовать мощные функции FastAPI для создания надежных, масштабируемых и эффективных веб-приложений. Курс предназначен для быстрого старта в работе с FastAPI и не претендует на всеобъемлемость.",ru,hard,23480,-,Certificate,Сергей Васильев,4.789189189189189,185
Stepik,Веб-разработка,https://stepik.org/course/120679/,Тестирование ПО: Postman для тестирования API,"Курс ""Тестирование ПО: Postman для тестирования API"" познакомит тестировщиков ПО и qa engineer с базовыми возможностями Postman. Начнём с того, какие бывают запросы к API. Отправим на сервер простой запрос. Затем рассмотрим  из чего состоит ответ от сервера. Узнаем как создавать переменные и использовать их для параметризации запросов. Потом познакомимся с коллекциями и окружением. Рассмотрим структуру и назначение скриптов. Напишем и запустим pre-request скрипты и тестовые скрипты.",ru,easy,46874,-,Certificate,Константин Барзаковский,4.829612756264237,2195
Stepik,Веб-разработка,https://stepik.org/course/107779/,PRO C#. База,"С# разработчик – это человек, который пишет компьютеру волшебное «заклинание» – код. Чтоб компьютер понимал, что и когда ему считать, делать и показывать на экране. 

Каждый С# разработчик чувствует, как сильно его уважают окружающие. Он сам решает, в каком месте ему работать. И поэтому он иногда работает под пальмами.",ru,easy,524,43190 ₽,Certificate,Иосиф Дзеранов;IRON PROGRAMMER PRO C#,5.0,10
Stepik,Веб-разработка,https://stepik.org/course/105359/,Марафон данных: первое знакомство с SQL и Python,"Этот курс для тех, кто хочет познакомиться с профессией аналитика данных. Если вы никогда ранее не сталкивались с SQL, Python и продуктовыми метриками, то Data Марафон – для вас! Мы расскажем про самые важные инструменты аналитика данных, и объясним всю суть аналитической работы максимально просто и на реальных примерах.",ru,easy,24248,-,Certificate,Николай Валиотти;LEFT JOIN Education,4.780783582089552,1072
Stepik,Веб-разработка,https://stepik.org/course/105240/,"Python. С ""нуля"" до обработки изображений c OpenCV","Этот курс — ваш старт в мир программирования на Python. Вы научитесь основам ввода и вывода данных, условным операторам, типам данных, циклам и основам компьютерного зрения. Практические задания и теоретические уроки помогут вам уверенно освоить Python, работать с изображениями и решить множество реальных задач. Начните свое обучение прямо сейчас!",ru,,3003,-,Certificate,Степан Бурмистров;Школа робототехники RobotX,4.6923076923076925,52
Stepik,Веб-разработка,https://stepik.org/course/6667/,Философия,"Курс в доступной форме освещает основные разделы и проблемы философии.
Для студентов бакалавриата и всех интересующихся.",ru,,99401,-,Certificate,БФУ им. И. Канта,4.875,344
Stepik,Веб-разработка,https://stepik.org/course/5207/,Создание курса на Stepik,"Курс для тех, кто хочет больше узнать о Stepik, о том, как создавать и запускать свой собственный открытый или платный курс.",ru,easy,51647,-,Certificate,Команда Stepik,4.910216718266254,969
Stepik,Веб-разработка,https://stepik.org/course/191/,Безопасность в интернете,"Мошенники в интернете охотятся за нашими данными и деньгами. Здесь мы собрали информацию о видах мошенничества и о том, как им противостоять. В случае успешного прохождения курса, через некоторое время (примерно сутки) на электронную почту будет выслан сертификат.",ru,,136602,-,Certificate,Академия Яндекса,4.792292089249493,4930
Stepik,Веб-разработка,https://stepik.org/course/259051/,ООП Python: Часть 2,"Часть 2: Мастерство ООП. Продолжаем изучение с продвинутых тем: освойте магические методы, свойства, композицию, датаклассы и современные паттерны проектирования.",ru,normal,1039,-,Certificate,Александр Заплавный,5.0,14
Stepik,Веб-разработка,https://stepik.org/course/258566/,Организация проектной деятельности в рамках ФГОС 2025,"Курс создан методистами Физтех-лицея им.П.Л.Капицы и конференции ""Старт в инновации"" для преподавателей основного и дополнительного образования, ведущих проектную деятельность со школьниками 7-11 классов.",ru,normal,386,-,,Фонд развития Физтех-школ,4.6,25
Stepik,Веб-разработка,https://stepik.org/course/257077/,Все о функциях в Python,"Освой силу функций в Python! За 24 урока и более 320 заданий вы освоите функции любого уровня сложности — от простых аргументов и областей видимости до декораторов, рекурсии и генераторов. Курс подойдёт тем, кто хочет перейти на новый уровень владения Python.",ru,easy,102,1490 ₽,Certificate,Андрей Попов,5.0,1
Stepik,Веб-разработка,https://stepik.org/course/254281/,Программа: Java-разработчик [ Java + ООП + SQL + Linux + Git ],"Программируете на Java или интересуетесь этим языком? В данной учебной программе Вы не только с нуля изучите сам язык Java, но и научитесь работать с данными (SQL), управлять сервером (Linux), контролировать версии кода (Git).",ru,,75,6490 ₽,Certificate,Оксана Еськова;Pragmatic Programmer,5.0,1
Stepik,Веб-разработка,https://stepik.org/course/245048/,Linux: Основы командной строки,"✅Этот курс — идеальный старт для новичков, желающих овладеть искусством работы с Linux. Никаких сложных технических терминов и сухой теории — только интересные практические занятия, понятные объяснения и море полезных примеров.",ru,easy,1618,-,Certificate,Константин Варнали,4.953488372093023,43
Stepik,Веб-разработка,https://stepik.org/course/242935/,Нагрузочное тестирование на Python. Расширенный,"Практический курс по нагрузочному тестированию с личной проверкой заданий и поддержкой преподавателя. Вы освоите Locust, Kafka, gRPC, HTTP, HTTPX, Pydantic, FastAPI, Docker, Grafana, Postgres, Redis, S3, AI Review, GitLab CI и Postman. Научитесь строить фреймворк для нагрузочного тестирования, работать с сидингом, моками, CI/CD, анализировать метрики, применять лучшие практики и работать с реальными сценариями. Курс погружает в профессию QA Performance Engineer.",ru,easy,153,14990 ₽,Certificate,Никита Филонов,5.0,7
Stepik,Веб-разработка,https://stepik.org/course/237963/,Charles Proxy — Анализ сетевого трафика,"Курс охватывает все ключевые аспекты работы с Charles Proxy – от базового знакомства и понимания HTTP-запросов до продвинутых инструментов модификации и управления трафиком. Практические уроки помогут эффективно анализировать, перехватывать и изменять сетевой трафик для тестирования и отладки приложений. Все задания выполняются в интерактивных тренажёрах, специально разработанных под каждую теоретическую тему и развернутых на выделенном VPS-сервере, что обеспечивает стабильную и безопасную среду.",ru,normal,144,2387 ₽,Certificate,Павел Хошев;Илья Мирошниченко,5.0,7
Stepik,Веб-разработка,https://stepik.org/course/235437/,JavaScript/TypeScript: полный курс с теорией и практикой с нуля,"Освой JavaScript и TypeScript с нуля и научись писать чистый, работающий код. Только актуальная теория, тотальная практика, более 400 практических задач по написание кода. Всё, что нужно, чтобы уверенно стартовать в IT.",ru,easy,797,2890 ₽,Certificate,Степан Осадший,4.666666666666667,9
Stepik,Веб-разработка,https://stepik.org/course/225142/,PROкод: продвинутый курс по Python,"🐍 ""PROкод: продвинутый курс по Python"" это новый уровень после курса ""PROкод: курс по Python для начинающих "". Тебя ждёт более 500 увлекательных задач и вопросов, оформленных в виде историй и квестов. Функции, словари, множества, файлы, обработка ошибок и многое другое, всё это ты изучишь, решая задачи с захватывающим сюжетом. Отправляйся в приключение, прокачай свои навыки Python и уверенно двигайся к профессиональному уровню! 🚀",ru,normal,3406,-,Certificate,Александр Владимиров,4.885714285714286,35
Stepik,Веб-разработка,https://stepik.org/course/215388/,Автоматизация тестирования UI с Python и Playwright. Расширенный,"Все задания проверяются лично, с поддержкой преподавателя. Погружение в профессию QA Automation Engineer с использованием актуальных технологий: Playwright, Allure, Pytest, AI Review, GitLab CI. Вы освоите создание тестовых фреймворков, применение паттернов автоматизации, работу с CI/CD и многим другим. Курс ориентирован на практическое применение знаний и навыков.",ru,easy,349,14990 ₽,Certificate,Никита Филонов,5.0,18
Stepik,Веб-разработка,https://stepik.org/course/211750/,C++ для начинающих,"Знание языка С++ пригодится каждому, кто собирается поступать в вуз на компьютерную или инженерную специальность, а также всем олимпиадникам. Это подробный курс по основам языка С++ с нуля, который поможет школьникам подготовиться к учебе в вузе или сделать первые шаги в олимпиадном программировании.",ru,easy,6394,-,Certificate,Дмитрий Дунюшкин,4.976,125
Stepik,Веб-разработка,https://stepik.org/course/209775/,SQL Engineer с нуля до junior,"SQL – это актуальное и перспективное направление, которое развивается благодаря слаженной работе различных специалистов в области данных. На курсе вы сможете получить знания, которые позволят вам стать экспертом в работе с базами данных и SQL. По окончании курса вам будет предложено выполнить финальное задание на выбор, которое станет частью вашего портфолио и продемонстрирует все знания, полученные в ходе обучения. На протяжении всего курса вам будет доступен чат в Telegram для общения и поддержки.",ru,easy,857,3000 ₽,Certificate,NovaData.,5.0,5
Stepik,Веб-разработка,https://stepik.org/course/182714/,"Финансовая грамотность: Hello, World","Многие из нас слышали в детстве такие слова: богатство - это плохо, деньги - это зло. К сожалению из-за этих установок не получается двигаться вперёд. Мы не отдаем себе отчета в том, что в подсознании мы просто боимся денег из-за программы, которую в нас записали. Поэтому мы остаемся без денег, живем от зарплаты до зарплаты и пытаемся выжить. Но можно разрушить старые убеждения, перестроить мышление и двигаться к цели. Стать финансово свободным, покупать то, что мы хотим, хорошо питаться и жить достойно.",ru,easy,3057,-,Certificate,Исмаил Усеинов,4.7631578947368425,76
Stepik,Веб-разработка,https://stepik.org/course/179108/,"""Поколение Python"": квесты, конкурсы, марафоны, тесты и задачи",,ru,normal,12588,-,Certificate,Тимур 🐍 Гуев;Поколение Python,4.93,100
Stepik,Веб-разработка,https://stepik.org/course/125501/,Практический Machine Learning,"В курсе изучаются классические и продвинутые алгоритмы машинного обучения, подробно разбираются математические обоснования изучаемых методов.",ru,easy,2456,3900 ₽,Certificate,Елена Кантонистова,4.967213114754099,61
Stepik,Веб-разработка,https://stepik.org/course/119619/,Управление проектами. От теории к практике,"Мы создали этот курс, чтобы познакомить слушателей с инструментами проектного управления, сформировать понимание как построить работу над проектом наиболее эффективно, для достижения максимального успеха. Какие риски могут ожидать на старте любого проекта и что с ними делать?

Наш курс поможет изучить основные понятия, принципы и инструменты управления проектами. Даст основу и методику для составления Устава собственного проекта.",ru,easy,16320,-,Certificate,RUDN University;Павел Андреевич Баскаков;Константин Соловьев,4.811791383219955,441
Stepik,Веб-разработка,https://stepik.org/course/114288/,"Django, потанцуем?","Курс представляет собой серию последовательных видеоуроков, где подробно и простым языком объясняется основы разработки на Django",ru,,2150,1999 ₽,Certificate,Артем Егоров,4.775280898876405,178
Stepik,Веб-разработка,https://stepik.org/course/101175/,Вёрстка на HTML & CSS для начинающих,Изучи два основополагающих языка для создания сайтов. Язык HTML для разметки и язык CSS для оформления внешнего вида своего сайта. Сверстаем более 10-ти сайтов по макету из Figma и Pixso в ваше портфолио. И расскажу как взять свой первый заказ на фриланс бирже.,ru,easy,584,490 ₽,Certificate,Исмаил Усеинов,5.0,11
Stepik,Веб-разработка,https://stepik.org/course/90684/,Легкий старт в Java. Вводный курс для чайников,Вводный курс по языку программирования Java. Доступно изложенный материал и большое количество задач.,ru,easy,55558,-,,Петр Михалевский,4.6078947368421055,760
Stepik,Веб-разработка,https://stepik.org/course/4852/,Введение в Data Science и машинное обучение,"Курс знакомит слушателей с основами машинного обучения и рассчитан в первую очередь на тех слушателей, которые только начинают свой путь в Data Science. Мы подробно разберем основные теоретические понятия, а также начнем знакомство с библиотеками Pandas и Scikit-learn — наиболее популярными инструменатами для анализа данных и машинного обучения, используя язык программирования Python.",ru,easy,160476,-,Certificate,Bioinformatics Institute,4.902852737085582,1297
Stepik,Веб-разработка,https://stepik.org/course/259988/,Спартанский 2.0 | ЕГЭ по истории 2026,"Спартанский 2.0 — это полный курс подготовки к ЕГЭ по истории. За 7 месяцев вы пройдёте всю историю России, всемирку и культуру, научитесь решать тесты и задания с развёрнутым ответом, писать конспекты и работать с кураторами. Вас ждут занятия, домашки, пробники и поддержка весь год. Курс охватывает весь экзамен 2026 года и готовит к высоким баллам",ru,,303,4190 ₽,,Школа ПРО100 ЕГЭ,0.0,0
Stepik,Веб-разработка,https://stepik.org/course/252829/,Основы Git и GitHub,"Git и GitHub: от основ до уверенного использования. Научитесь работать с репозиториями, коммитами, удаленными серверами и GitHub Copilot. Освойте откат изменений, историю коммитов. Идеально для старта в разработке!",ru,easy,3751,-,Certificate,Pragmatic Programmer,4.991228070175438,114
Stepik,Веб-разработка,https://stepik.org/course/250558/,Backend разработка на PHP,"Курс по PHP backend-разработке с поддержкой кураторов и проверкой домашних заданий. Вы изучите язык PHP, работу с базами данных, настройку серверов и окружения проекта. В процессе обучения создадите свой первый полноценный проект, закрепив полученные знания на практике.",ru,easy,119,100 ₽,,Дарма,5.0,1
Stepik,Веб-разработка,https://stepik.org/course/241971/,Лучший по Python. Часть 4,"Продолжение легендарной 1 части!

Курс уникален по 5 причинам: 
1. Захватывающий сюжет.
2. Всё обучение — в форме диалога!
3. Все задачи взяты из реальной жизни!
4. В курсе нет сложной математики и непонятной теории!
5. Такого или похожего курса не существует :)",ru,normal,496,3000 ₽,Certificate,Иван Стародубцев;Ksenia Pylkina,5.0,16
Stepik,Веб-разработка,https://stepik.org/course/240786/,SQL Start,"Освойте SQL с нуля и начните уверенно работать с данными! Курс подойдёт новичкам, аналитикам, тестировщикам и всем, кто хочет разобраться в базах данных. Чёткие объяснения, логичная подача материала и более 80 интерактивных заданий на реальных примерах - вы будете учиться на практике, а не просто изучать теорию.",ru,easy,2055,-,Certificate,Николай Ефимов,4.991735537190083,121
Stepik,Веб-разработка,https://stepik.org/course/228501/,HTML для всех: Освойте фундамент любого веб-сайта,"На курсе вы узнаете, что такое HTML, как он работает и как с помощью него создавать веб-страницы. Вас ждут тестовые и практические задания, где вы освоите фундамент построения любого сайта. Добро пожаловать в мир веб-разработки!",ru,easy,684,-,,Никита Захаров,4.947368421052632,38
Stepik,Веб-разработка,https://stepik.org/course/228133/,Автоматизация тестирования c Playwright на JS/TS: полный курс,"Освой профессию QA Automation Engineer с Playwright на JavaScript/TypeScript с нуля, даже если никогда не писал код.
Пошаговый онлайн-курс без воды — с практикой, поддержкой и результатом.
Уже через 6–8 недель ты сможешь внедрять автотесты в реальные проекты.",ru,easy,352,4890 ₽,Certificate,Степан Осадший,4.2727272727272725,11
Stepik,Веб-разработка,https://stepik.org/course/227851/,DevOps простым языком,"Концентрат базовых знаний о DevOps - без погружения в дебри терминологии, запутанных процессов и технических деталей. Только суть, которая нужна для старта. Бесплатно.",ru,easy,13337,-,Certificate,Матвей Чудневцев,4.827225130890052,573
Stepik,Веб-разработка,https://stepik.org/course/227004/,Python для геймеров: изучаем программирование через игры,"Изучайте Python на примерах популярных игр! Курс для начинающих, где вы освоите основы программирования и создадите 5 консольных мини-игр — от RPG до хоррора. Присоединяйтесь! 🔥",ru,easy,4251,-,Certificate,Людмила Колесникова,5.0,34
Stepik,Веб-разработка,https://stepik.org/course/209150/,Python Engineer с нуля до junior,"Курс от создателей ""Data Engineer с нуля до junior"". На курсе изучаются основные и углубленные конструкции языка программирования Python. Рассматриваются архитектура Python приложений, пишутся первые чат-боты, изучаются различные методы оптимизации приложений. Множество глав курса посвящено таким библиотекам, как Pandas, MatPlotLib, TensorFlow, Numpy. Создаются нейросети с различной архитектурой. По окончании курса Вам будет предложено решить финальное задание на выбор, которое пойдет в Ваше портфолио.",ru,easy,1005,4000 ₽,Certificate,NovaData.,4.947368421052632,19
Stepik,Веб-разработка,https://stepik.org/course/203227/,Введение в PHP 🐘,Этот курс представляет собой простое введение в PHP. Быстрое изучение базовых концепций этого языка программирования.,ru,easy,771,-,,Yan Rozenblat,4.6,10
Stepik,Веб-разработка,https://stepik.org/course/197970/,SQL практикум. Полный курс,"Спроектируем базу данных популярного мессенджера и научимся писать все виды запросов к ней
(12 часов качественного видеоматериала, 300+ тестов, 100+ задач на написание SQL кода).",ru,easy,3178,1700 ₽,Certificate,Pragmatic Programmer,4.99009900990099,101
Stepik,Веб-разработка,https://stepik.org/course/176504/,Проектирование архитектуры и интеграций сервисов (с проверкой),"Вы отработаете на практике проектирование архитектуры веб-сервиса и интеграций с нуля. Соберёте требования (ФТ и НФТ), решите архитектурные вопросы (стиль, база данных, масштабирование), настроите межсервисные взаимодействия API (от gRPC и REST, до WS и Webhook) или брокеры сообщений (Kafka / MQ), задокументируете их в Swagger и опишите инфраструктуру вашего проекта. Поддержка преподавателя и задачи с проверкой.",ru,easy,392,25000 ₽,Certificate,Глеб Учитель,5.0,5
Stepik,Веб-разработка,https://stepik.org/course/172356/,Многопоточность в Python: от новичка до эксперта,"Все о многопоточном программировании на Python: от основ работы с потоками и пулами до современных возможностей Python 3.14. Освойте субинтерпретаторы и free-threaded сборки, чтобы добиться настоящего параллелизма в ваших приложениях.
🏆 Исчерпывающий и актуальный курс по поточной многозадачности от лауреата премии Stepik Awards.",ru,normal,1964,3200 ₽,Certificate,Александр Шибаев,5.0,108
Stepik,Веб-разработка,https://stepik.org/course/146168/,Цифровая гигиена,"Не знаете как обезопасить себя в сети?
Вы думаете вас никогда не взломают?
Не знаете как попадают вирусы на устройства?
Считаете, что на IOS не существует вирусов?
Тогда этот курс для вас!",ru,easy,14220,-,Certificate,Дальневосточный федеральный университет,4.775175644028103,854
Stepik,Веб-разработка,https://stepik.org/course/131507/,PRO Kotlin. Основы программирования,"Курс посвящен базовым понятиям программирования: типы данных, операторы, переменные, условия, циклы, массивы и функции. Он является вводным и подойдет слушателям с небольшим опытом или вообще без опыта программирования. Обучение будет проходить на языке программирования Kotlin.",ru,easy,7931,2490 ₽,Certificate,Иосиф Дзеранов;Батраз Дзампаев;PRO Kotlin,4.718446601941747,103
Stepik,Веб-разработка,https://stepik.org/course/122723/,Основы бухгалтерского учета и налогообложения,"Авторский курс Елены Поздняковой, автора блога Финвер. 🔥 Курс обновлен на 2025 год! 🔥 Доступ навсегда, присоединяйтесь в любое время!
Начните получать удовольствие от своей профессии и сиять на фоне коллег! Этот курс предназначен для бухгалтеров, главных бухгалтеров и для всех, кто интересуется бухучетом.
Курс позволит изучить бухучет с нуля, а также систематизировать знания и выйти на новый уровень понимания.
Курс включает много практики и обратную связь с преподавателем. ",ru,easy,1861,8000 ₽,Certificate,Елена Позднякова,5.0,85
Stepik,Веб-разработка,https://stepik.org/course/120081/,"Компетенция Верстальщик - HTML, CSS, JavaScript",Освойте необходимые технологии современной верстки сайтов и начните работать в сфере веб-разработки!,ru,easy,868,2550 ₽,Certificate,Михаил Непомнящий,4.928571428571429,14
Stepik,Веб-разработка,https://stepik.org/course/52054/,Полный курс Python для начинающих + ООП,"Полный курс Python для начинающих с задачами. Обучение языку Python по коротким видео-урокам с большим количеством практики на тренажере. На курсе вы познакомитесь не только с основами языка, но и научитесь программировать. На курсе рассматривается Python 3 (третье поколение Python).",ru,easy,947,5390 ₽,Certificate,♥️ Никита Шультайс;Shultais Education,4.611111111111111,36
Stepik,Веб-разработка,https://stepik.org/course/3356/,Практикум по математике и Python,Практикум для начинающих осваивать Python с наборами дополнительных задач и материалов для углублённого и более детального изучения программирования и математики. Подходит для отработки навыков при обучении анализу данных.,ru,normal,67142,-,Certificate,Алексей Задойный,4.828402366863905,169
Stepik,Веб-разработка,https://stepik.org/course/258802/,Профессия: Web-верстальщик [ верстка + Git + GitHub ],"Современная вёрстка на JSX, SCSS, JavaScript и Git. Создавайте сложные проекты с нуля и работайте в команде с системой контроля версий.",ru,easy,107,2998 ₽,Certificate,Pragmatic Programmer;Александр Ламков,5.0,1
